itterations,accs,epoch,train_loss,val_loss
5,63.94,5,107.34487980604172,20.702113091945648
5,68.62,10,79.07569742202759,18.011419117450714
5,75.63,15,65.11941295862198,14.292331218719482
5,75.06,20,55.52203053236008,15.427107870578766
5,79.13,25,48.857837557792664,12.604845702648163
5,78.02,30,43.791904389858246,13.626271963119507
5,79.62,35,39.88885897397995,12.487099021673203
5,80.04,40,35.032883286476135,12.421935796737671
5,80.22,45,33.11919876933098,13.104129135608673
5,81.28,50,29.610482051968575,12.80960339307785
5,81.52,55,27.88997459411621,12.43824753165245
5,81.62,60,24.943821221590042,12.770250082015991
5,81.42,65,24.1006148904562,13.383173882961273
5,82.03,70,21.689329475164413,13.201544523239136
5,81.02,75,21.012215226888657,14.534873008728027
5,82.33,80,19.52411112189293,12.743909031152725
5,80.09,85,18.54098731279373,15.38593965768814
5,82.53,90,17.284890361130238,13.867483496665955
5,82.97,95,16.507837258279324,13.634323716163635
5,84.55,100,11.25403792411089,12.166859239339828
5,84.77,105,5.683436868712306,13.950204193592072
5,84.8,110,4.189204588532448,15.11981064081192
5,84.72,115,3.372809611260891,16.105153679847717
5,84.73,120,3.126694609411061,16.67087882757187
5,84.8,125,2.922165224328637,16.909141838550568
5,85.18,130,2.447669954970479,17.23811799287796
5,85.12,135,2.3798907715827227,17.46687948703766
5,84.84,140,1.9239310375414789,18.093765676021576
5,84.68,145,1.7466420694254339,18.16738325357437
5,84.58,150,1.6272358074784279,18.340157866477966
5,84.76,155,1.3371771790552884,18.33609366416931
5,84.83,160,1.3526976017747074,18.29200965166092
5,84.9,165,1.2618233035318553,18.342710494995117
5,84.79,170,1.351537766866386,18.40625947713852
5,84.87,175,1.274939146824181,18.42317360639572
5,84.78,180,1.1536510386504233,18.441710591316223
5,84.83,185,1.1669498335104436,18.487636625766754
5,84.9,190,1.2156282095238566,18.399145483970642
5,84.92,195,1.1623414191417396,18.57069683074951
5,84.76,200,1.059079025639221,18.59016114473343
6,42.66,0,209.4914675951004,30.89712083339691
6,64.61,5,105.30340725183487,22.730582058429718
6,71.75,10,80.93217092752457,16.256754994392395
6,75.46,15,63.904099345207214,15.246159493923187
6,77.55,20,54.857791006565094,13.598296761512756
6,79.18,25,48.00851511955261,12.469965755939484
6,79.15,30,42.29751682281494,12.803708851337433
6,79.99,35,38.56823593378067,12.710317820310593
6,81.21,40,34.83042901754379,11.95239743590355
6,80.73,45,31.818631947040558,13.06161493062973
6,81.71,50,29.006895944476128,12.25770503282547
6,82.03,55,27.18111029267311,12.032639592885971
6,81.75,60,25.250880867242813,12.52266412973404
6,81.78,65,23.938569962978363,12.81560817360878
6,81.32,70,21.942048102617264,13.77349078655243
6,81.45,75,21.164624854922295,13.888003945350647
6,81.81,80,19.34407077729702,13.831368505954742
6,81.23,85,18.791919626295567,14.715636730194092
6,82.43,90,17.179493859410286,14.29627937078476
6,82.21,95,16.456848844885826,14.397851347923279
6,84.79,100,10.435051169246435,11.990952849388123
6,85.1,105,5.363770516589284,13.78883296251297
6,85.12,110,4.351169114001095,14.867041766643524
6,85.08,115,3.530584929510951,15.745013117790222
6,85.29,120,3.2001455454155803,16.06330692768097
6,85.28,125,2.785458043217659,16.46725845336914
6,85.27,130,2.3719261307269335,17.135713636875153
6,85.34,135,2.14035798702389,17.305572867393494
6,85.42,140,1.9282664465717971,17.754863619804382
6,85.26,145,1.8139729462563992,18.153708815574646
6,85.38,150,1.6318715526722372,18.314107358455658
6,85.4,155,1.3717877166345716,18.279553413391113
6,85.42,160,1.322372721042484,18.307816922664642
6,85.42,165,1.240427474025637,18.333293318748474
6,85.37,170,1.1459756072144955,18.321346640586853
6,85.51,175,1.2385744913481176,18.299611032009125
6,85.45,180,1.2526752864941955,18.355843126773834
6,85.4,185,1.0777675309218466,18.422399401664734
6,85.41,190,1.1906678397208452,18.48107135295868
6,85.33,195,1.167544833617285,18.559274196624756
6,85.36,200,1.155340032884851,18.559691965579987
7,37.96,0,232.7581272125244,34.03297197818756
7,60.53,5,113.03689277172089,23.297945141792297
7,70.86,10,82.26009911298752,17.174644231796265
7,71.68,15,66.45416057109833,16.05131697654724
7,77.59,20,57.18195626139641,13.30587637424469
7,79.18,25,50.06252506375313,12.27971339225769
7,78.81,30,44.93762016296387,12.784321129322052
7,80.7,35,40.60955175757408,11.778454810380936
7,79.72,40,35.86220805346966,13.127649366855621
7,81.81,45,33.45679011940956,11.46308770775795
7,80.68,50,30.683993473649025,12.551894515752792
7,81.54,55,28.609173595905304,12.395795226097107
7,81.95,60,26.423328951001167,12.384468704462051
7,82.08,65,24.719700798392296,12.639349848031998
7,81.85,70,22.97972720861435,12.660541415214539
7,82.01,75,21.814088210463524,13.008635401725769
7,82.38,80,20.14117543399334,12.90921801328659
7,81.35,85,19.468269854784012,13.96447902917862
7,82.65,90,18.341989316046238,12.991833508014679
7,82.76,95,17.28942758589983,13.284346640110016
7,84.58,100,10.688963022083044,11.691671341657639
7,85.37,105,6.078987944871187,13.067692667245865
7,85.28,110,4.737222030758858,13.910043060779572
7,85.49,115,4.0813694559037685,14.581989914178848
7,85.29,120,3.556992451660335,15.026688575744629
7,85.16,125,3.0911830542609096,15.702077686786652
7,85.43,130,2.6561223194003105,15.764462500810623
7,85.17,135,2.714436525478959,16.44198602437973
7,85.16,140,2.3934474121779203,16.725094079971313
7,85.16,145,2.164973149076104,16.99751192331314
7,85.3,150,1.825909286737442,16.8636577129364
7,85.31,155,1.6574088335037231,16.936029195785522
7,85.3,160,1.633775741327554,17.02900904417038
7,85.25,165,1.4597941734828055,16.969737470149994
7,85.39,170,1.5376120866276324,17.033575117588043
7,85.28,175,1.6204867474734783,17.081229865550995
7,85.21,180,1.4069809636566788,17.095995366573334
7,85.28,185,1.4768765666522086,17.14358961582184
7,85.33,190,1.351290213642642,17.181277990341187
7,85.24,195,1.3247522567398846,17.239831149578094
7,85.46,200,1.3096477249637246,17.22051650285721
8,30.72,0,209.81520068645477,46.1169319152832
8,63.7,5,103.86507540941238,20.33769255876541
8,71.01,10,76.69931429624557,16.756585955619812
8,76.68,15,62.794579923152924,13.37419992685318
8,77.79,20,54.08767965435982,13.241446793079376
8,78.71,25,47.95997881889343,12.717202007770538
8,79.02,30,43.091030925512314,12.967713356018066
8,79.37,35,38.81746071577072,12.656664490699768
8,81.0,40,35.400479316711426,12.327359020709991
8,81.15,45,32.131800919771194,12.143865287303925
8,80.92,50,30.2944148927927,12.304401606321335
8,81.44,55,27.706440523266792,12.638693630695343
8,81.35,60,25.78390444815159,13.096573770046234
8,81.5,65,23.993487149477005,13.058580189943314
8,82.08,70,22.42206022143364,13.04845130443573
8,82.43,75,21.197852477431297,12.357654482126236
8,82.03,80,19.88978599011898,13.564825415611267
8,82.15,85,18.95293140411377,13.624819725751877
8,83.18,90,18.163584113121033,12.843697518110275
8,80.95,95,17.42016650736332,15.774583220481873
8,84.93,100,11.485925488173962,11.676349699497223
8,85.29,105,5.910145850852132,13.116251677274704
8,85.22,110,4.604554088786244,14.228099316358566
8,85.35,115,4.006006803363562,15.004603683948517
8,85.08,120,3.4255601558834314,15.806117594242096
8,85.46,125,3.119116857647896,16.009495973587036
8,85.23,130,2.7822187086567283,16.221189200878143
8,85.7,135,2.620197490788996,16.963917911052704
8,85.35,140,2.451577503234148,17.396591246128082
8,85.09,145,2.184442491736263,17.49330109357834
8,85.28,150,1.74523142632097,17.755371689796448
8,85.26,155,1.5356798088178039,17.63431441783905
8,85.35,160,1.5424798890016973,17.61727648973465
8,85.26,165,1.4968636496923864,17.678164184093475
8,85.34,170,1.4277007970958948,17.704886436462402
8,85.31,175,1.4624031099956483,17.818092823028564
8,85.4,180,1.4327271082438529,17.782828152179718
8,85.38,185,1.255068559665233,17.958360075950623
8,85.3,190,1.2942819988820702,17.854106605052948
8,85.33,195,1.2808472481556237,18.052369832992554
8,85.34,200,1.154882335336879,18.054089844226837
9,39.09,0,226.31428384780884,33.74745452404022
9,57.8,5,117.27042472362518,27.500460147857666
9,68.43,10,88.90694081783295,18.67258530855179
9,73.37,15,71.25366055965424,16.607576966285706
9,76.73,20,59.73193573951721,13.750813841819763
9,77.42,25,51.43754830956459,13.263517379760742
9,79.5,30,45.55285623669624,12.424554735422134
9,79.58,35,40.972928553819656,12.295789241790771
9,80.06,40,37.072686582803726,12.477883160114288
9,80.73,45,33.22163335978985,12.035859167575836
9,81.1,50,30.637578651309013,12.581402003765106
9,80.66,55,28.035096257925034,13.27652907371521
9,81.76,60,25.348882496356964,12.708538979291916
9,83.07,65,23.727481335401535,12.268426030874252
9,81.75,70,21.40055051445961,13.374761760234833
9,81.22,75,20.413085788488388,13.921069204807281
9,81.99,80,18.97222873568535,13.58956527709961
9,81.74,85,17.839605040848255,13.856394410133362
9,81.86,90,15.939389578998089,14.132831037044525
9,82.33,95,15.806488335132599,13.870837092399597
9,84.2,100,10.22930945828557,12.603902637958527
9,84.28,105,4.75484124943614,14.07295536994934
9,84.39,110,3.65358080342412,14.856802821159363
9,84.76,115,2.9868630971759558,15.37110060453415
9,84.77,120,2.6660028975456953,15.802731812000275
9,84.83,125,2.2781687062233686,16.28531950712204
9,84.94,130,2.129921215120703,16.509977340698242
9,84.83,135,1.895199213642627,16.894385814666748
9,84.98,140,1.6835344517603517,17.208705365657806
9,84.75,145,1.6248898054473102,17.463125467300415
9,84.86,150,1.4660413970705122,17.54214644432068
9,84.98,155,1.202222534455359,17.506414711475372
9,84.91,160,1.0838402083609253,17.522028625011444
9,84.94,165,1.113319827709347,17.520994305610657
9,84.92,170,1.0809915896970779,17.572715640068054
9,85.04,175,1.0946059627458453,17.553051352500916
9,84.88,180,1.0450289018917829,17.611228942871094
9,84.94,185,0.9360045092180371,17.629198670387268
9,84.88,190,1.0045638231094927,17.688619136810303
9,85.0,195,1.0269198413006961,17.65232104063034
9,85.04,200,0.8638310346286744,17.728135108947754
