itterations,accs,epoch,train_loss,val_loss
0,2.127659574468085,0,417.8617712855339,0.0
0,85.01595744680851,2,101.04552593827248,0.0
0,85.88297872340425,4,84.85587556660175,0.0
0,84.92553191489361,6,79.23543630540371,0.0
0,86.00531914893617,8,74.48976016044617,0.0
0,85.88829787234043,10,71.93568307161331,0.0
0,86.72872340425532,12,69.14612166583538,0.0
0,86.6436170212766,14,67.24650800228119,0.0
0,86.12765957446808,16,66.28404231369495,0.0
0,86.55851063829788,18,65.10721570253372,0.0
0,86.61170212765957,20,63.75829401612282,0.0
0,86.45744680851064,22,63.5996018499136,0.0
0,86.90425531914893,24,61.53660003840923,0.0
0,86.89893617021276,26,61.8843170106411,0.0
0,86.88829787234043,28,62.029985412955284,0.0
0,89.44148936170212,30,48.10543052852154,0.0
0,89.3936170212766,32,42.67732189595699,0.0
0,89.14893617021276,34,40.92439794540405,0.0
0,89.11170212765957,36,39.78866004943848,0.0
0,88.79787234042553,38,38.85620494931936,0.0
0,88.6436170212766,40,37.94497990608215,0.0
0,88.45212765957447,42,37.17516711354256,0.0
0,88.45212765957447,44,36.76216979324818,0.0
0,88.2872340425532,46,36.45118063688278,0.0
0,88.19680851063829,48,35.76735530793667,0.0
0,88.37765957446808,50,33.62779377400875,0.0
0,88.28191489361703,52,32.91560248658061,0.0
0,88.18085106382979,54,32.93970559164882,0.0
0,88.20212765957447,56,33.01112186163664,0.0
0,88.01595744680851,58,32.93887599930167,0.0
0,88.02127659574468,60,32.97703857347369,0.0
0,88.13829787234043,62,33.0601064376533,0.0
0,87.95212765957447,64,33.090585477650166,0.0
0,88.02127659574468,66,33.00476598367095,0.0
0,88.04787234042553,68,33.260620364919305,0.0
0,88.0372340425532,70,33.17263284139335,0.0
1,4.851063829787234,0,418.9805410206318,0.0
1,81.93617021276596,2,103.86842405796051,0.0
1,84.22872340425532,4,85.46358628571033,0.0
1,85.98936170212765,6,78.83537313342094,0.0
1,86.63829787234043,8,73.59540946781635,0.0
1,85.70744680851064,10,72.12630002200603,0.0
1,84.83510638297872,12,70.39242915809155,0.0
1,86.7872340425532,14,66.46751484274864,0.0
1,85.74468085106383,16,66.86298958957195,0.0
1,86.51595744680851,18,64.93637003004551,0.0
1,86.85106382978724,20,62.867444306612015,0.0
1,83.1063829787234,22,68.6391322016716,0.0
1,87.38297872340425,24,62.01920698583126,0.0
1,87.0,26,61.72681973874569,0.0
