itterations,accs,epoch,train_loss,val_loss
0,2.127659574468085,0,986.9756510257721,0.0
0,14.797872340425531,2,825.1197469234467,0.0
0,62.45744680851064,4,445.44620299339294,0.0
0,77.20744680851064,6,223.3451276421547,0.0
0,81.18085106382979,8,156.75112852454185,0.0
0,82.74468085106383,10,129.66822269558907,0.0
0,83.66489361702128,12,114.89839887619019,0.0
0,83.97340425531915,14,105.13298925757408,0.0
0,84.17553191489361,16,97.92550680041313,0.0
0,84.71808510638297,18,91.66599357128143,0.0
0,85.09574468085107,20,87.47351059317589,0.0
0,84.54255319148936,22,83.8795557320118,0.0
0,84.87765957446808,24,79.71191681921482,0.0
0,84.84574468085107,26,76.83688458800316,0.0
0,85.03191489361703,28,73.89352788031101,0.0
0,85.11170212765957,30,71.69060389697552,0.0
0,85.22872340425532,32,69.12312515079975,0.0
0,84.89893617021276,34,67.40002311766148,0.0
0,85.29255319148936,36,65.45054356753826,0.0
0,84.72872340425532,38,64.04217417538166,0.0
0,84.75531914893617,40,61.993902027606964,0.0
0,84.45744680851064,42,61.04074801504612,0.0
0,84.64893617021276,44,58.934984892606735,0.0
0,84.0,46,58.46407724916935,0.0
0,84.80319148936171,48,56.08062320202589,0.0
0,84.51063829787235,50,56.00457636266947,0.0
0,84.5372340425532,52,54.56575424224138,0.0
0,84.05851063829788,54,53.650376722216606,0.0
0,84.4627659574468,56,53.46748812496662,0.0
0,84.47872340425532,58,52.24445512890816,0.0
0,84.29787234042553,60,51.0366482809186,0.0
0,84.60106382978724,62,50.54457999020815,0.0
0,84.32978723404256,64,50.200681157410145,0.0
0,84.11702127659575,66,50.25102675706148,0.0
0,84.04255319148936,68,49.085959650576115,0.0
0,84.03191489361703,70,48.70848874747753,0.0
1,2.127659574468085,0,987.151125907898,0.0
1,10.542553191489361,2,809.3678317070007,0.0
1,59.287234042553195,4,427.72886896133423,0.0
1,76.96808510638297,6,220.11524778604507,0.0
1,81.15957446808511,8,156.44988027215004,0.0
1,82.77659574468085,10,130.76546996831894,0.0
1,83.61170212765957,12,115.95640328526497,0.0
1,83.7127659574468,14,106.46131658554077,0.0
1,84.19680851063829,16,99.37874409556389,0.0
1,84.2872340425532,18,93.17877957224846,0.0
1,84.22872340425532,20,88.63902795314789,0.0
1,84.45212765957447,22,85.01909203827381,0.0
1,84.44148936170212,24,81.61495406925678,0.0
1,84.38297872340425,26,78.82503665983677,0.0
1,84.4627659574468,28,76.37397909164429,0.0
1,84.5,30,73.00016628205776,0.0
1,84.59574468085107,32,70.91052542626858,0.0
1,84.23936170212765,34,68.95075434446335,0.0
1,84.78191489361703,36,66.31407862901688,0.0
1,84.50531914893617,38,65.02530361711979,0.0
1,84.22340425531915,40,63.47767589986324,0.0
1,84.78191489361703,42,61.18872334063053,0.0
1,83.87765957446808,44,60.97469002008438,0.0
1,84.13829787234043,46,59.030798114836216,0.0
1,84.33510638297872,48,58.36445800215006,0.0
1,84.64893617021276,50,56.38269331306219,0.0
1,84.25531914893617,52,55.57163420319557,0.0
1,83.93617021276596,54,55.09340814501047,0.0
1,84.33510638297872,56,54.34375821053982,0.0
1,83.90425531914893,58,53.91426584124565,0.0
1,84.03191489361703,60,52.890496879816055,0.0
1,83.83510638297872,62,52.20534088462591,0.0
1,83.95744680851064,64,51.219612672924995,0.0
1,83.72340425531915,66,51.33514363318682,0.0
1,83.77659574468085,68,49.87309676408768,0.0
1,83.81914893617021,70,49.45566709339619,0.0
2,2.127659574468085,0,984.7052688598633,0.0
2,12.186170212765957,2,792.4794421195984,0.0
2,61.93617021276596,4,416.2152644395828,0.0
2,78.35106382978724,6,216.1758610010147,0.0
2,81.61702127659575,8,151.75068846344948,0.0
2,83.29255319148936,10,126.2004497051239,0.0
2,83.82446808510639,12,112.13755965232849,0.0
2,84.6436170212766,14,102.69658321142197,0.0
2,84.80851063829788,16,96.01330962777138,0.0
2,85.15957446808511,18,90.79446360468864,0.0
2,85.01595744680851,20,86.41030548512936,0.0
2,85.25531914893617,22,82.34589886665344,0.0
2,84.62234042553192,24,80.11791376769543,0.0
2,84.88829787234043,26,76.86734408140182,0.0
2,85.25,28,73.86342200636864,0.0
2,85.01595744680851,30,71.15320393443108,0.0
2,84.86702127659575,32,69.73663492500782,0.0
2,84.97872340425532,34,67.66675804555416,0.0
2,84.73404255319149,36,65.66122294962406,0.0
2,85.28191489361703,38,63.51181606948376,0.0
2,84.73936170212765,40,61.842312678694725,0.0
2,84.02127659574468,42,62.0472527295351,0.0
2,84.87765957446808,44,59.20051123201847,0.0
2,84.86170212765957,46,58.00429567694664,0.0
2,84.90425531914893,48,56.65964574366808,0.0
2,84.8936170212766,50,55.839150972664356,0.0
2,84.22340425531915,52,54.89131764322519,0.0
2,84.30851063829788,54,53.42325656116009,0.0
2,84.31914893617021,56,52.60001561045647,0.0
2,83.94680851063829,58,52.69699627161026,0.0
2,84.56914893617021,60,51.71854595839977,0.0
2,84.49468085106383,62,50.12877094745636,0.0
2,84.18085106382979,64,50.742354936897755,0.0
2,84.20212765957447,66,49.428066931664944,0.0
2,84.04255319148936,68,48.31002435833216,0.0
2,83.82446808510639,70,48.91874986886978,0.0
3,2.127659574468085,0,985.88867354393,0.0
3,14.186170212765957,2,811.9504005908966,0.0
3,60.5,4,439.50549697875977,0.0
3,76.98936170212765,6,232.44998443126678,0.0
3,80.94148936170212,8,157.86190807819366,0.0
3,83.44148936170212,10,128.8853516280651,0.0
3,83.62765957446808,12,114.02794656157494,0.0
3,84.41489361702128,14,104.01596689224243,0.0
3,84.27127659574468,16,96.87437382340431,0.0
3,84.79255319148936,18,90.9482698738575,0.0
3,84.95744680851064,20,86.71745976805687,0.0
3,84.59574468085107,22,83.09868554770947,0.0
3,85.15957446808511,24,79.63236877322197,0.0
3,85.11170212765957,26,76.33756282925606,0.0
3,85.05851063829788,28,74.1391333937645,0.0
3,85.25,30,71.34747406840324,0.0
3,85.04255319148936,32,69.19745080173016,0.0
3,84.62765957446808,34,67.6015869230032,0.0
3,85.03191489361703,36,65.38309322297573,0.0
3,85.30319148936171,38,63.55216944217682,0.0
3,84.7872340425532,40,62.04487097263336,0.0
3,84.83510638297872,42,61.026622623205185,0.0
3,84.38297872340425,44,59.57151818275452,0.0
3,84.59042553191489,46,58.17792108654976,0.0
3,84.63829787234043,48,57.04931286722422,0.0
3,84.80851063829788,50,55.908763125538826,0.0
3,84.54255319148936,52,55.01760496944189,0.0
3,83.75531914893617,54,55.05289423465729,0.0
3,84.48936170212765,56,53.838061667978764,0.0
3,84.27127659574468,58,52.21177866309881,0.0
3,84.67553191489361,60,51.087564297020435,0.0
3,84.57978723404256,62,50.84301246702671,0.0
3,83.56382978723404,64,50.43726276606321,0.0
3,84.87234042553192,66,48.95224583148956,0.0
3,84.19680851063829,68,48.780920304358006,0.0
3,84.02127659574468,70,48.367212273180485,0.0
4,2.127659574468085,0,985.4995014667511,0.0
4,14.670212765957446,2,798.4373230934143,0.0
4,66.12234042553192,4,394.33010256290436,0.0
4,78.09042553191489,6,212.49626743793488,0.0
4,81.68085106382979,8,153.52831164002419,0.0
4,83.36702127659575,10,128.0118931233883,0.0
4,83.0,12,114.73663395643234,0.0
4,84.31914893617021,14,104.84482508897781,0.0
4,84.4627659574468,16,97.74815282225609,0.0
4,85.00531914893617,18,91.85895644128323,0.0
4,85.22872340425532,20,87.21370655298233,0.0
4,84.94148936170212,22,83.70035530626774,0.0
4,85.17553191489361,24,79.89041513204575,0.0
4,85.22340425531915,26,76.93163742125034,0.0
4,85.26595744680851,28,74.23414859175682,0.0
4,84.67553191489361,30,72.52015480399132,0.0
4,84.73404255319149,32,70.25523705780506,0.0
4,84.94148936170212,34,67.43687896430492,0.0
4,84.87234042553192,36,65.72393290698528,0.0
4,84.62765957446808,38,64.5028650611639,0.0
4,84.69148936170212,40,62.3135762065649,0.0
4,84.85106382978724,42,60.898614674806595,0.0
4,84.45212765957447,44,59.82991197705269,0.0
4,84.95744680851064,46,58.052936643362045,0.0
4,84.71808510638297,48,56.89644790440798,0.0
4,84.43617021276596,50,55.90539164841175,0.0
4,84.51063829787235,52,54.77092930674553,0.0
