itterations,accs,epoch,train_loss,val_loss
2,58.52,5,119.75506639480591,23.248908281326294
2,68.21,10,90.01406806707382,18.222806453704834
2,72.82,15,73.96715837717056,15.81196278333664
2,75.87,20,62.72164934873581,14.14898294210434
2,78.07,25,54.64992794394493,13.093647181987762
2,78.36,30,49.397071570158005,12.81415057182312
2,79.18,35,44.87654447555542,12.561251401901245
2,79.46,40,39.24946314096451,12.512236922979355
2,79.39,45,36.38409587740898,12.787036001682281
2,80.5,50,33.18384492397308,12.447772026062012
2,79.45,55,30.332705229520798,13.441512167453766
2,80.31,60,28.1010629683733,12.749339997768402
2,80.67,65,25.398528710007668,13.318165481090546
2,80.88,70,23.499841809272766,13.150923907756805
2,81.16,75,22.650537371635437,13.117929011583328
2,80.86,80,20.48865196108818,13.811339020729065
2,81.44,85,19.229370936751366,13.46530693769455
2,80.63,90,18.324460044503212,14.346753656864166
2,80.96,95,17.873288214206696,14.416934967041016
2,82.76,100,10.54875211417675,13.54391872882843
2,83.36,105,5.420283887535334,14.852995336055756
2,83.5,110,4.441769747063518,15.748294591903687
2,83.35,115,3.638675789348781,16.448366940021515
2,83.18,120,3.1628379421308637,16.97699874639511
2,83.19,125,2.992488061077893,17.439246237277985
2,83.35,130,2.461764388717711,17.65884220600128
2,82.94,135,2.227376510389149,18.314470648765564
2,83.38,140,2.1448355414904654,18.678147077560425
2,83.26,145,1.8587088519707322,18.980541586875916
2,83.17,150,1.8235398763790727,19.163925230503082
2,83.53,155,1.6132199901621789,19.057171761989594
2,83.49,160,1.523590189870447,19.149791300296783
2,83.47,165,1.4363174173049629,19.16691493988037
2,83.54,170,1.5445117375347763,19.20584923028946
2,83.54,175,1.4242104846052825,19.217698335647583
2,83.52,180,1.4194471356458962,19.26383799314499
2,83.61,185,1.3507026191800833,19.241945147514343
2,83.47,190,1.1537483464926481,19.2445268034935
2,83.51,195,1.1989486075472087,19.339757025241852
3,34.91,0,276.1387107372284,35.51166641712189
3,60.11,5,118.51084959506989,22.730270862579346
3,69.56,10,85.48476248979568,17.229584515094757
3,74.09,15,69.43739849328995,14.85084354877472
3,76.76,20,58.31245929002762,13.517273187637329
3,78.14,25,51.674097418785095,13.027494490146637
3,79.41,30,45.93332237005234,12.47394174337387
3,80.19,35,41.03337723016739,12.199093341827393
3,79.86,40,38.094011664390564,12.064897060394287
3,80.58,45,34.9003843665123,11.926307499408722
3,80.48,50,32.5458178371191,12.226210176944733
3,80.85,55,29.412071764469147,12.460638046264648
3,80.18,60,27.73159120976925,13.087122678756714
3,80.45,65,25.539046674966812,12.786509096622467
3,82.28,70,24.075076088309288,11.923847883939743
3,81.95,75,23.43351699411869,12.578163981437683
3,81.62,80,21.467143401503563,12.717940509319305
3,80.98,85,21.059931188821793,12.99950659275055
3,81.81,90,18.932691618800163,13.123000800609589
3,82.1,95,19.17733609676361,12.74536907672882
3,83.42,100,11.997352167963982,12.509210407733917
3,83.73,105,6.272877581417561,14.22683835029602
3,83.54,110,5.112265786156058,14.942597091197968
3,83.68,115,4.2449005004018545,15.776849150657654
3,83.61,120,3.9240912087261677,16.18624037504196
3,83.48,125,3.4072346314787865,16.81686896085739
3,83.53,130,3.0943972170352936,17.423491656780243
3,83.46,135,3.0939069148153067,17.567025244235992
3,83.8,140,2.7036697501316667,17.643173158168793
3,83.49,145,2.3244685595855117,18.07011979818344
3,83.39,150,2.1085760933347046,18.167364418506622
3,83.6,155,1.9394389633089304,18.045960664749146
3,83.6,160,1.7423401805572212,18.118966341018677
3,83.61,165,1.6754957889206707,18.17471742630005
3,83.65,170,1.754989457782358,18.230158984661102
3,83.65,175,1.5116468141786754,18.407472550868988
3,83.62,180,1.5071722003631294,18.312060296535492
3,83.66,185,1.730065857525915,18.404460549354553
3,83.72,190,1.6295392028987408,18.42260456085205
3,83.79,195,1.553496387321502,18.44720160961151
4,35.76,0,257.62523090839386,35.77374875545502
4,59.96,5,116.80031788349152,22.27004909515381
4,70.6,10,85.83135682344437,17.003331422805786
4,74.0,15,70.39308404922485,15.141608357429504
4,76.03,20,59.46827098727226,14.014172434806824
4,77.56,25,52.86405801773071,13.096288621425629
4,78.04,30,46.536115139722824,12.84073793888092
4,78.72,35,42.62723159790039,12.715843260288239
4,79.03,40,37.87905731797218,12.656511187553406
4,79.61,45,34.644670724868774,12.583725452423096
4,80.77,50,31.519945710897446,12.16721659898758
4,80.26,55,28.403423815965652,12.87429541349411
4,80.25,60,26.54241120815277,12.875548720359802
4,80.44,65,24.783644556999207,13.284190356731415
4,80.06,70,22.765056431293488,13.294348657131195
4,80.92,75,20.36201599240303,13.551655411720276
4,81.46,80,20.09296464920044,13.331804126501083
4,81.18,85,18.759688436985016,13.6230149269104
4,81.21,90,17.856369599699974,13.79971981048584
4,80.63,95,17.093004643917084,14.127990663051605
4,82.47,100,10.902189426124096,13.16033136844635
4,82.42,105,5.335623310878873,15.3015998005867
4,82.68,110,4.281139889732003,16.025179147720337
4,82.69,115,3.4320924067869782,16.866311371326447
4,82.82,120,3.135942337103188,17.27085018157959
4,82.88,125,2.7797647742554545,17.925893664360046
4,82.53,130,2.552640412002802,18.64918291568756
4,82.89,135,2.260953559540212,18.801345884799957
4,82.57,140,1.9812471945770085,18.983413875102997
4,82.74,145,1.8131280560046434,19.249325573444366
4,82.93,150,1.6754922713153064,19.41354727745056
4,83.02,155,1.379569388460368,19.324616193771362
4,82.81,160,1.3914792807772756,19.379169285297394
4,82.97,165,1.4457532863598317,19.363797068595886
4,82.92,170,1.207902833353728,19.360877513885498
4,82.98,175,1.2812307321000844,19.395469307899475
4,82.96,180,1.167596311075613,19.433574616909027
4,82.87,185,1.1770625049248338,19.508064925670624
4,82.87,190,1.0591793998610228,19.591791927814484
4,82.88,195,1.164440874941647,19.58047842979431
5,41.34,0,232.45032680034637,32.71045935153961
5,66.23,5,101.80786609649658,19.439567744731903
5,71.81,10,74.05476760864258,16.252260506153107
5,77.06,15,61.66861671209335,13.517731726169586
5,78.35,20,52.370016902685165,12.795822203159332
5,78.75,25,46.580566853284836,12.851055681705475
5,80.19,30,41.9785580933094,12.173484027385712
5,80.46,35,37.78811314702034,12.109647929668427
5,80.91,40,34.66504406929016,11.715938806533813
5,81.03,45,31.46741570532322,12.149086833000183
5,81.13,50,29.40009878575802,12.365114629268646
5,80.73,55,27.12794168293476,12.516591936349869
5,80.87,60,25.507002130150795,12.989686131477356
5,81.35,65,24.161343425512314,12.524856567382812
5,81.42,70,22.44112202525139,13.180899202823639
5,82.23,75,20.915082722902298,12.650602161884308
5,82.48,80,20.59267820417881,12.371001243591309
5,82.02,85,18.506630271673203,13.398727416992188
5,82.39,90,17.959649831056595,12.926579892635345
5,81.22,95,17.099343612790108,13.967087805271149
5,83.95,100,10.952938571572304,12.370547086000443
5,84.2,105,5.780490279197693,13.848607242107391
5,84.08,110,4.590149059891701,14.83713960647583
5,83.98,115,4.196346305310726,15.644112884998322
5,84.15,120,3.364259851165116,16.212713301181793
5,84.17,125,3.1643674708902836,16.532244205474854
5,84.23,130,2.5938655864447355,17.04191029071808
5,84.05,135,2.5273492615669966,17.510385632514954
5,83.98,140,2.4690666319802403,17.749906063079834
5,83.88,145,2.3353996337391436,18.0471208691597
5,83.95,150,2.004678268916905,18.316658914089203
5,84.18,155,1.6774495313875377,18.193167507648468
5,84.22,160,1.568169740960002,18.169720351696014
5,84.21,165,1.4091331539675593,18.2404847741127
5,84.23,170,1.4634709642268717,18.290704548358917
5,84.4,175,1.4872980751097202,18.347903609275818
5,84.29,180,1.4529343168251216,18.410491943359375
5,84.26,185,1.3637342643924057,18.440455853939056
5,84.25,190,1.3921807645820081,18.51430380344391
5,84.25,195,1.3039309282321483,18.671945810317993
6,36.77,0,255.82892501354218,36.91790163516998
6,62.89,5,110.63615834712982,20.85241049528122
6,71.35,10,81.33277601003647,16.53376591205597
6,75.55,15,67.5426390171051,14.251432955265045
6,77.72,20,58.23763459920883,13.103296875953674
6,78.39,25,50.983904987573624,12.673220694065094
6,78.67,30,45.55542770028114,12.59453135728836
6,78.84,35,41.04663527011871,12.675801813602448
6,80.8,40,38.136342108249664,11.751698970794678
6,80.9,45,35.140263602137566,11.766403913497925
6,80.53,50,31.74712283909321,12.157429695129395
6,80.97,55,29.150484159588814,12.22075679898262
6,81.58,60,27.453375667333603,12.325586199760437
6,80.99,65,24.995897695422173,12.791250228881836
6,81.74,70,23.824924767017365,12.317044973373413
6,82.39,75,21.797967612743378,12.618026196956635
6,81.63,80,20.858521670103073,12.81985142827034
6,81.46,85,19.340100675821304,12.757443308830261
6,82.18,90,17.671556502580643,13.458860039710999
6,81.56,95,17.164955653250217,13.521020352840424
6,83.77,100,11.08468223363161,12.520786345005035
6,84.08,105,5.962836675345898,14.04279637336731
6,84.02,110,4.572844419628382,14.943963289260864
6,84.14,115,3.9995127264410257,15.60573935508728
6,84.13,120,3.4467488871887326,16.16753923892975
6,83.75,125,3.0846896339207888,16.696447134017944
6,84.1,130,2.6766602862626314,16.882292330265045
6,83.84,135,2.5592826595529914,17.46335917711258
6,83.85,140,2.2615201314911246,17.705897092819214
6,84.02,145,1.9869059128686786,17.824512124061584
6,83.9,150,1.8218601788394153,18.080195128917694
6,84.08,155,1.5866224337369204,18.031437754631042
6,84.1,160,1.7157795024104416,18.158674716949463
6,84.14,165,1.5729795349761844,18.165407121181488
6,84.14,170,1.4180951248854399,18.236283004283905
6,84.07,175,1.4173028422519565,18.277219712734222
6,84.09,180,1.2608729475177824,18.284076690673828
6,84.16,185,1.2942704858724028,18.318366944789886
6,84.05,190,1.1767454477958381,18.40303409099579
6,84.12,195,1.2997303218580782,18.447592616081238
7,37.92,0,264.63364708423615,33.82947874069214
7,62.42,5,112.59171444177628,20.977889716625214
7,70.1,10,81.51489371061325,16.818888306617737
7,74.39,15,66.50111138820648,14.945177555084229
7,76.64,20,56.52406331896782,13.61160808801651
7,77.69,25,49.80551588535309,13.04719489812851
7,78.69,30,44.384730845689774,12.418911814689636
7,79.11,35,39.984702825546265,12.687989056110382
7,80.09,40,36.103867918252945,12.244008183479309
7,80.66,45,32.3066748380661,12.254254519939423
7,80.92,50,30.445598229765892,12.454062581062317
7,81.42,55,27.542333483695984,12.859811395406723
7,80.4,60,26.397914439439774,13.228160917758942
7,81.53,65,23.68293984234333,12.362534195184708
7,81.34,70,21.667503997683525,13.355997681617737
7,81.08,75,20.73341877758503,13.631048560142517
7,81.06,80,19.264215663075447,14.04187548160553
7,81.06,85,18.27052642405033,14.034127533435822
7,81.31,90,18.044414445757866,14.058820366859436
7,81.55,95,16.35063023865223,14.1642746925354
7,82.83,100,10.370430171489716,13.38957142829895
7,83.02,105,4.875254845246673,15.175758719444275
7,83.49,110,3.8050803393125534,16.018923938274384
7,83.18,115,3.1153455916792154,16.71279740333557
7,83.33,120,2.726527465507388,17.27929836511612
7,83.15,125,2.4138539489358664,17.89327782392502
7,83.03,130,2.1501952623948455,18.379557132720947
7,83.15,135,1.9047385761514306,18.62495195865631
7,83.21,140,2.094497930724174,18.869430661201477
7,83.28,145,1.603493336122483,19.450462698936462
7,83.25,150,1.4998338660225272,19.53533101081848
7,83.25,155,1.366945575689897,19.49934494495392
7,83.27,160,1.3121909147594124,19.536117374897003
7,83.17,165,1.2111575305461884,19.547638297080994
7,83.2,170,1.1395745277404785,19.643298029899597
7,83.28,175,1.1265325495041907,19.67120635509491
7,83.28,180,1.2120793599169701,19.654548823833466
7,83.34,185,1.0743736806325614,19.73546653985977
7,83.32,190,1.068543958477676,19.805478513240814
7,83.22,195,1.029287414625287,19.82328486442566
8,38.38,0,244.99369835853577,34.1315975189209
8,60.86,5,122.8043645620346,22.31355619430542
8,71.51,10,81.22601002454758,16.66976499557495
8,75.5,15,66.03483325242996,14.35239726305008
8,76.96,20,56.82160523533821,13.422704696655273
8,78.44,25,50.18487137556076,12.745099544525146
8,79.3,30,45.37846827507019,12.268297851085663
8,80.44,35,40.454072922468185,11.633195221424103
8,80.73,40,36.76546847820282,11.72498008608818
8,81.36,45,33.67303667962551,11.686881870031357
8,80.91,50,31.822965443134308,11.624031633138657
8,81.29,55,28.54552425444126,12.250787168741226
8,81.04,60,26.84454770386219,12.366919100284576
8,81.42,65,25.036000549793243,12.274470150470734
8,81.58,70,23.349020078778267,12.361755132675171
8,82.07,75,21.844967171549797,12.747547388076782
8,82.3,80,21.388628631830215,12.44974946975708
8,81.58,85,20.352544650435448,12.861751735210419
8,81.71,90,19.012286484241486,13.16255396604538
8,81.1,95,18.375848777592182,13.84147310256958
8,83.48,100,11.867147795855999,12.5067820250988
8,83.39,105,6.157357133924961,14.096294105052948
8,83.89,110,4.987165417522192,14.780385255813599
8,83.92,115,4.266165502369404,15.61214929819107
8,83.56,120,3.666537806391716,16.173236906528473
8,83.72,125,3.357891269028187,16.74369740486145
8,83.5,130,2.8819632744416595,16.98186504840851
8,83.66,135,2.844859244301915,17.208437025547028
8,83.49,140,2.3091152915731072,17.80913782119751
8,83.48,145,2.439032217487693,18.094455778598785
8,83.51,150,1.83882153686136,18.306689739227295
8,83.53,155,1.682435363996774,18.262884736061096
8,83.54,160,1.6394424382597208,18.322326481342316
8,83.55,165,1.6044660112820566,18.409691393375397
8,83.56,170,1.6085982099175453,18.453608810901642
8,83.46,175,1.4490033355541527,18.478425920009613
8,83.62,180,1.4633675343357027,18.536744952201843
8,83.68,185,1.4424907790962607,18.61310166120529
8,83.6,190,1.6082746996544302,18.646398663520813
8,83.67,195,1.3490290669724345,18.68838906288147
9,39.65,0,247.98983085155487,33.50894570350647
9,64.01,5,107.1977042555809,20.551263988018036
9,70.86,10,79.64868950843811,16.573764443397522
9,75.18,15,65.02184438705444,14.35436737537384
9,77.01,20,56.555081844329834,13.384857296943665
9,77.97,25,49.39943742752075,13.151382029056549
9,79.33,30,44.34132659435272,12.160505414009094
9,79.25,35,40.13002762198448,12.483556926250458
9,79.75,40,35.99726450443268,12.495831966400146
9,80.67,45,33.011683881282806,12.414849817752838
9,79.94,50,29.7216766923666,12.878838956356049
9,80.55,55,27.512591898441315,12.981077551841736
9,80.8,60,25.585337162017822,13.216943770647049
9,81.14,65,23.38900437951088,12.965762376785278
9,80.74,70,22.029503419995308,13.564779996871948
9,81.39,75,20.018118664622307,13.476803541183472
9,81.26,80,20.035421416163445,13.380282044410706
9,81.17,85,17.818819768726826,13.84076863527298
9,81.16,90,17.185156121850014,13.596626698970795
9,80.7,95,16.118073537945747,14.568729281425476
9,82.57,100,9.834611870348454,13.783344566822052
9,82.84,105,4.889284571632743,15.082518994808197
9,82.93,110,3.8821052592247725,15.939817368984222
9,83.19,115,3.454870036803186,16.51285469532013
9,83.01,120,2.831830603070557,16.96905541419983
9,83.02,125,2.4501690035685897,17.642078697681427
9,83.02,130,2.238114584237337,17.62348383665085
9,83.05,135,1.8803932289592922,18.062483072280884
9,83.46,140,1.787624841555953,18.18870222568512
9,82.79,145,1.712787632830441,18.765674650669098
9,82.87,150,1.4641833575442433,18.855270504951477
9,82.92,155,1.2714292732998729,18.79361265897751
9,82.93,160,1.297314424533397,18.792921781539917
9,82.98,165,1.0936766131781042,18.808651506900787
9,82.98,170,1.1149595184251666,18.833147823810577
9,82.95,175,1.173928705509752,18.9163076877594
9,82.85,180,1.1830566129647195,18.908448696136475
9,82.93,185,1.0729727989528328,18.992866337299347
9,82.97,190,0.9830101404804736,19.0350621342659
9,83.08,195,1.0875391974113882,19.094871938228607
